Command,Type,SeqNum,Preamble,TrackStatus,TimeDate,ElapsedTime,LapsToGo,TimeToGo
H,New,25220,R.I,Unflagged,5/26/2019 12:34:49 PM,00:00:00,200,00:00:00
H,New,25221,R.I,Unflagged,5/26/2019 12:34:50 PM,00:00:00,200,00:00:00
H,New,25222,R.I,Unflagged,5/26/2019 12:34:51 PM,00:00:00,200,00:00:00
H,New,25223,R.I,Unflagged,5/26/2019 12:34:52 PM,00:00:00,200,00:00:00
H,New,25224,R.I,Unflagged,5/26/2019 12:34:53 PM,00:00:00,200,00:00:00
H,New,25225,R.I,Unflagged,5/26/2019 12:34:54 PM,00:00:00,200,00:00:00
H,New,25226,R.I,Unflagged,5/26/2019 12:34:55 PM,00:00:00,200,00:00:00
H,New,25227,R.I,Unflagged,5/26/2019 12:34:56 PM,00:00:00,200,00:00:00
H,New,25228,R.I,Unflagged,5/26/2019 12:34:57 PM,00:00:00,200,00:00:00
H,New,25229,R.I,Unflagged,5/26/2019 12:34:58 PM,00:00:00,200,00:00:00
H,New,25230,R.I,Unflagged,5/26/2019 12:34:59 PM,00:00:00,200,00:00:00
H,New,25231,R.I,Unflagged,5/26/2019 12:35:00 PM,00:00:00,200,00:00:00
H,New,25232,R.I,Unflagged,5/26/2019 12:35:01 PM,00:00:00,200,00:00:00
H,New,25233,R.I,Unflagged,5/26/2019 12:35:02 PM,00:00:00,200,00:00:00
H,New,25234,R.I,Unflagged,5/26/2019 12:35:03 PM,00:00:00,200,00:00:00
H,New,25235,R.I,Unflagged,5/26/2019 12:35:04 PM,00:00:00,200,00:00:00
H,New,25236,R.I,Unflagged,5/26/2019 12:35:05 PM,00:00:00,200,00:00:00
H,New,25237,R.I,Unflagged,5/26/2019 12:35:06 PM,00:00:00,200,00:00:00
H,New,25238,R.I,Unflagged,5/26/2019 12:35:07 PM,00:00:00,200,00:00:00
H,New,25239,R.I,Unflagged,5/26/2019 12:35:08 PM,00:00:00,200,00:00:00
H,New,25240,R.I,Unflagged,5/26/2019 12:35:09 PM,00:00:00,200,00:00:00
H,New,25241,R.I,Unflagged,5/26/2019 12:35:10 PM,00:00:00,200,00:00:00
H,New,25242,R.I,Unflagged,5/26/2019 12:35:11 PM,00:00:00,200,00:00:00
H,New,25243,R.I,Unflagged,5/26/2019 12:35:12 PM,00:00:00,200,00:00:00
H,New,25244,R.I,Unflagged,5/26/2019 12:35:13 PM,00:00:00,200,00:00:00
H,New,25245,R.I,Unflagged,5/26/2019 12:35:14 PM,00:00:00,200,00:00:00
H,New,25246,R.I,Unflagged,5/26/2019 12:35:15 PM,00:00:00,200,00:00:00
H,New,25247,R.I,Unflagged,5/26/2019 12:35:16 PM,00:00:00,200,00:00:00
H,New,25248,R.I,Unflagged,5/26/2019 12:35:17 PM,00:00:00,200,00:00:00
H,New,25249,R.I,Unflagged,5/26/2019 12:35:18 PM,00:00:00,200,00:00:00
H,New,25250,R.I,Unflagged,5/26/2019 12:35:19 PM,00:00:00,200,00:00:00
H,New,25251,R.I,Unflagged,5/26/2019 12:35:20 PM,00:00:00,200,00:00:00
H,New,25252,R.I,Unflagged,5/26/2019 12:35:21 PM,00:00:00,200,00:00:00
H,New,25253,R.I,Unflagged,5/26/2019 12:35:22 PM,00:00:00,200,00:00:00
H,New,25254,R.I,Unflagged,5/26/2019 12:35:23 PM,00:00:00,200,00:00:00
H,New,25255,R.I,Unflagged,5/26/2019 12:35:24 PM,00:00:00,200,00:00:00
H,New,25256,R.I,Unflagged,5/26/2019 12:35:25 PM,00:00:00,200,00:00:00
H,New,25257,R.I,Unflagged,5/26/2019 12:35:26 PM,00:00:00,200,00:00:00
H,New,25258,R.I,Unflagged,5/26/2019 12:35:27 PM,00:00:00,200,00:00:00
H,New,25259,R.I,Unflagged,5/26/2019 12:35:28 PM,00:00:00,200,00:00:00
H,New,25260,R.I,Unflagged,5/26/2019 12:35:29 PM,00:00:00,200,00:00:00
H,New,25261,R.I,Unflagged,5/26/2019 12:35:30 PM,00:00:00,200,00:00:00
H,New,25262,R.I,Unflagged,5/26/2019 12:35:31 PM,00:00:00,200,00:00:00
H,New,25263,R.I,Unflagged,5/26/2019 12:35:32 PM,00:00:00,200,00:00:00
H,New,25264,R.I,Unflagged,5/26/2019 12:35:33 PM,00:00:00,200,00:00:00
H,New,25265,R.I,Unflagged,5/26/2019 12:35:34 PM,00:00:00,200,00:00:00
H,New,25266,R.I,Unflagged,5/26/2019 12:35:35 PM,00:00:00,200,00:00:00
H,New,25267,R.I,Unflagged,5/26/2019 12:35:36 PM,00:00:00,200,00:00:00
H,New,25268,R.I,Unflagged,5/26/2019 12:35:37 PM,00:00:00,200,00:00:00
H,New,25269,R.I,Unflagged,5/26/2019 12:35:38 PM,00:00:00,200,00:00:00
H,New,25270,R.I,Unflagged,5/26/2019 12:35:39 PM,00:00:00,200,00:00:00
H,New,25271,R.I,Unflagged,5/26/2019 12:35:40 PM,00:00:00,200,00:00:00
H,New,25272,R.I,Unflagged,5/26/2019 12:35:41 PM,00:00:00,200,00:00:00
H,New,25273,R.I,Unflagged,5/26/2019 12:35:42 PM,00:00:00,200,00:00:00
H,New,25274,R.I,Unflagged,5/26/2019 12:35:43 PM,00:00:00,200,00:00:00
H,New,25275,R.I,Unflagged,5/26/2019 12:35:44 PM,00:00:00,200,00:00:00
H,New,25276,R.I,Unflagged,5/26/2019 12:35:45 PM,00:00:00,200,00:00:00
H,New,25277,R.I,Unflagged,5/26/2019 12:35:46 PM,00:00:00,200,00:00:00
H,New,25278,R.I,Unflagged,5/26/2019 12:35:47 PM,00:00:00,200,00:00:00
H,New,25279,R.I,Unflagged,5/26/2019 12:35:48 PM,00:00:00,200,00:00:00
H,New,25280,R.I,Unflagged,5/26/2019 12:35:49 PM,00:00:00,200,00:00:00
H,New,25281,R.I,Unflagged,5/26/2019 12:35:50 PM,00:00:00,200,00:00:00
H,New,25282,R.I,Unflagged,5/26/2019 12:35:51 PM,00:00:00,200,00:00:00
H,New,25283,R.I,Unflagged,5/26/2019 12:35:52 PM,00:00:00,200,00:00:00
H,New,25284,R.I,Unflagged,5/26/2019 12:35:53 PM,00:00:00,200,00:00:00
H,New,25285,R.I,Unflagged,5/26/2019 12:35:54 PM,00:00:00,200,00:00:00
H,New,25286,R.I,Unflagged,5/26/2019 12:35:55 PM,00:00:00,200,00:00:00
H,New,25287,R.I,Unflagged,5/26/2019 12:35:56 PM,00:00:00,200,00:00:00
H,New,25288,R.I,Unflagged,5/26/2019 12:35:57 PM,00:00:00,200,00:00:00
H,New,25289,R.I,Unflagged,5/26/2019 12:35:58 PM,00:00:00,200,00:00:00
H,New,25290,R.I,Unflagged,5/26/2019 12:35:59 PM,00:00:00,200,00:00:00
H,New,25291,R.I,Unflagged,5/26/2019 12:36:00 PM,00:00:00,200,00:00:00
H,New,25292,R.I,Unflagged,5/26/2019 12:36:01 PM,00:00:00,200,00:00:00
H,New,25293,R.I,Unflagged,5/26/2019 12:36:02 PM,00:00:00,200,00:00:00
H,New,25294,R.I,Unflagged,5/26/2019 12:36:03 PM,00:00:00,200,00:00:00
H,New,25295,R.I,Unflagged,5/26/2019 12:36:04 PM,00:00:00,200,00:00:00
H,New,25296,R.I,Unflagged,5/26/2019 12:36:05 PM,00:00:00,200,00:00:00
H,New,25297,R.I,Unflagged,5/26/2019 12:36:06 PM,00:00:00,200,00:00:00
H,New,25298,R.I,Unflagged,5/26/2019 12:36:07 PM,00:00:00,200,00:00:00
H,New,25299,R.I,Unflagged,5/26/2019 12:36:08 PM,00:00:00,200,00:00:00
H,New,25300,R.I,Unflagged,5/26/2019 12:36:09 PM,00:00:00,200,00:00:00
H,New,25301,R.I,Unflagged,5/26/2019 12:36:10 PM,00:00:00,200,00:00:00
H,New,25302,R.I,Unflagged,5/26/2019 12:36:11 PM,00:00:00,200,00:00:00
H,New,25303,R.I,Unflagged,5/26/2019 12:36:12 PM,00:00:00,200,00:00:00
H,New,25304,R.I,Unflagged,5/26/2019 12:36:13 PM,00:00:00,200,00:00:00
H,New,25305,R.I,Unflagged,5/26/2019 12:36:14 PM,00:00:00,200,00:00:00
H,New,25306,R.I,Unflagged,5/26/2019 12:36:15 PM,00:00:00,200,00:00:00
H,New,25307,R.I,Unflagged,5/26/2019 12:36:16 PM,00:00:00,200,00:00:00
H,New,25308,R.I,Unflagged,5/26/2019 12:36:17 PM,00:00:00,200,00:00:00
H,New,25309,R.I,Unflagged,5/26/2019 12:36:18 PM,00:00:00,200,00:00:00
H,New,25310,R.I,Unflagged,5/26/2019 12:36:19 PM,00:00:00,200,00:00:00
H,New,25311,R.I,Unflagged,5/26/2019 12:36:20 PM,00:00:00,200,00:00:00
H,New,25312,R.I,Unflagged,5/26/2019 12:36:21 PM,00:00:00,200,00:00:00
H,New,25313,R.I,Unflagged,5/26/2019 12:36:22 PM,00:00:00,200,00:00:00
H,New,25314,R.I,Unflagged,5/26/2019 12:36:23 PM,00:00:00,200,00:00:00
H,New,25315,R.I,Unflagged,5/26/2019 12:36:24 PM,00:00:00,200,00:00:00
H,New,25316,R.I,Unflagged,5/26/2019 12:36:25 PM,00:00:00,200,00:00:00
H,New,25317,R.I,Unflagged,5/26/2019 12:36:26 PM,00:00:00,200,00:00:00
H,New,25318,R.I,Unflagged,5/26/2019 12:36:27 PM,00:00:00,200,00:00:00
H,New,25319,R.I,Unflagged,5/26/2019 12:36:28 PM,00:00:00,200,00:00:00
H,New,25320,R.I,Unflagged,5/26/2019 12:36:29 PM,00:00:00,200,00:00:00
H,New,25321,R.I,Unflagged,5/26/2019 12:36:30 PM,00:00:00,200,00:00:00
H,New,25322,R.I,Unflagged,5/26/2019 12:36:31 PM,00:00:00,200,00:00:00
H,New,25323,R.I,Unflagged,5/26/2019 12:36:32 PM,00:00:00,200,00:00:00
H,New,25324,R.I,Unflagged,5/26/2019 12:36:33 PM,00:00:00,200,00:00:00
H,New,25325,R.I,Unflagged,5/26/2019 12:36:34 PM,00:00:00,200,00:00:00
H,New,25326,R.I,Unflagged,5/26/2019 12:36:35 PM,00:00:00,200,00:00:00
H,New,25327,R.I,Unflagged,5/26/2019 12:36:36 PM,00:00:00,200,00:00:00
H,New,25328,R.I,Unflagged,5/26/2019 12:36:37 PM,00:00:00,200,00:00:00
H,New,25329,R.I,Unflagged,5/26/2019 12:36:38 PM,00:00:00,200,00:00:00
H,New,25330,R.I,Unflagged,5/26/2019 12:36:39 PM,00:00:00,200,00:00:00
H,New,25331,R.I,Unflagged,5/26/2019 12:36:40 PM,00:00:00,200,00:00:00
H,New,25332,R.I,Unflagged,5/26/2019 12:36:41 PM,00:00:00,200,00:00:00
H,New,25333,R.I,Unflagged,5/26/2019 12:36:42 PM,00:00:00,200,00:00:00
H,New,25334,R.I,Unflagged,5/26/2019 12:36:43 PM,00:00:00,200,00:00:00
H,New,25335,R.I,Unflagged,5/26/2019 12:36:44 PM,00:00:00,200,00:00:00
H,New,25336,R.I,Unflagged,5/26/2019 12:36:45 PM,00:00:00,200,00:00:00
H,New,25337,R.I,Unflagged,5/26/2019 12:36:46 PM,00:00:00,200,00:00:00
H,New,25338,R.I,Unflagged,5/26/2019 12:36:47 PM,00:00:00,200,00:00:00
H,New,25339,R.I,Unflagged,5/26/2019 12:36:48 PM,00:00:00,200,00:00:00
H,New,25340,R.I,Unflagged,5/26/2019 12:36:49 PM,00:00:00,200,00:00:00
H,New,25341,R.I,Unflagged,5/26/2019 12:36:50 PM,00:00:00,200,00:00:00
H,New,25342,R.I,Unflagged,5/26/2019 12:36:51 PM,00:00:00,200,00:00:00
H,New,25343,R.I,Unflagged,5/26/2019 12:36:52 PM,00:00:00,200,00:00:00
H,New,25344,R.I,Unflagged,5/26/2019 12:36:53 PM,00:00:00,200,00:00:00
H,New,25345,R.I,Unflagged,5/26/2019 12:36:54 PM,00:00:00,200,00:00:00
H,New,25346,R.I,Unflagged,5/26/2019 12:36:55 PM,00:00:00,200,00:00:00
H,New,25347,R.I,Unflagged,5/26/2019 12:36:56 PM,00:00:00,200,00:00:00
H,New,25348,R.I,Unflagged,5/26/2019 12:36:57 PM,00:00:00,200,00:00:00
H,New,25349,R.I,Unflagged,5/26/2019 12:36:58 PM,00:00:00,200,00:00:00
H,New,25350,R.I,Unflagged,5/26/2019 12:36:59 PM,00:00:00,200,00:00:00
H,New,25351,R.I,Unflagged,5/26/2019 12:37:00 PM,00:00:00,200,00:00:00
H,New,25352,R.I,Unflagged,5/26/2019 12:37:01 PM,00:00:00,200,00:00:00
H,New,25353,R.I,Unflagged,5/26/2019 12:37:02 PM,00:00:00,200,00:00:00
H,New,25354,R.I,Unflagged,5/26/2019 12:37:03 PM,00:00:00,200,00:00:00
H,New,25355,R.I,Unflagged,5/26/2019 12:37:04 PM,00:00:00,200,00:00:00
H,New,25356,R.I,Unflagged,5/26/2019 12:37:05 PM,00:00:00,200,00:00:00
H,New,25357,R.I,Unflagged,5/26/2019 12:37:06 PM,00:00:00,200,00:00:00
H,New,25358,R.I,Unflagged,5/26/2019 12:37:07 PM,00:00:00,200,00:00:00
H,New,25359,R.I,Unflagged,5/26/2019 12:37:08 PM,00:00:00,200,00:00:00
H,New,25360,R.I,Unflagged,5/26/2019 12:37:09 PM,00:00:00,200,00:00:00
H,New,25361,R.I,Unflagged,5/26/2019 12:37:10 PM,00:00:00,200,00:00:00
H,New,25362,R.I,Unflagged,5/26/2019 12:37:11 PM,00:00:00,200,00:00:00
H,New,25363,R.I,Unflagged,5/26/2019 12:37:12 PM,00:00:00,200,00:00:00
H,New,25364,R.I,Unflagged,5/26/2019 12:37:13 PM,00:00:00,200,00:00:00
H,New,25365,R.I,Unflagged,5/26/2019 12:37:14 PM,00:00:00,200,00:00:00
H,New,25366,R.I,Unflagged,5/26/2019 12:37:15 PM,00:00:00,200,00:00:00
H,New,25367,R.I,Unflagged,5/26/2019 12:37:16 PM,00:00:00,200,00:00:00
H,New,25368,R.I,Unflagged,5/26/2019 12:37:17 PM,00:00:00,200,00:00:00
H,New,25369,R.I,Unflagged,5/26/2019 12:37:18 PM,00:00:00,200,00:00:00
H,New,25370,R.I,Unflagged,5/26/2019 12:37:19 PM,00:00:00,200,00:00:00
H,New,25371,R.I,Unflagged,5/26/2019 12:37:20 PM,00:00:00,200,00:00:00
H,New,25372,R.I,Unflagged,5/26/2019 12:37:21 PM,00:00:00,200,00:00:00
H,New,25373,R.I,Unflagged,5/26/2019 12:37:22 PM,00:00:00,200,00:00:00
H,New,25374,R.I,Unflagged,5/26/2019 12:37:23 PM,00:00:00,200,00:00:00
H,New,25375,R.I,Unflagged,5/26/2019 12:37:24 PM,00:00:00,200,00:00:00
H,New,25376,R.I,Unflagged,5/26/2019 12:37:25 PM,00:00:00,200,00:00:00
H,New,25377,R.I,Unflagged,5/26/2019 12:37:26 PM,00:00:00,200,00:00:00
H,New,25378,R.I,Unflagged,5/26/2019 12:37:27 PM,00:00:00,200,00:00:00
H,New,25379,R.I,Unflagged,5/26/2019 12:37:28 PM,00:00:00,200,00:00:00
H,New,25380,R.I,Unflagged,5/26/2019 12:37:29 PM,00:00:00,200,00:00:00
H,New,25381,R.I,Unflagged,5/26/2019 12:37:30 PM,00:00:00,200,00:00:00
H,New,25382,R.I,Unflagged,5/26/2019 12:37:31 PM,00:00:00,200,00:00:00
H,New,25383,R.I,Unflagged,5/26/2019 12:37:32 PM,00:00:00,200,00:00:00
H,New,25384,R.I,Unflagged,5/26/2019 12:37:33 PM,00:00:00,200,00:00:00
H,New,25385,R.I,Unflagged,5/26/2019 12:37:34 PM,00:00:00,200,00:00:00
H,New,25386,R.I,Unflagged,5/26/2019 12:37:35 PM,00:00:00,200,00:00:00
H,New,25387,R.I,Unflagged,5/26/2019 12:37:36 PM,00:00:00,200,00:00:00
H,New,25388,R.I,Unflagged,5/26/2019 12:37:37 PM,00:00:00,200,00:00:00
H,New,25389,R.I,Unflagged,5/26/2019 12:37:38 PM,00:00:00,200,00:00:00
H,New,25390,R.I,Unflagged,5/26/2019 12:37:39 PM,00:00:00,200,00:00:00
H,New,25391,R.I,Unflagged,5/26/2019 12:37:40 PM,00:00:00,200,00:00:00
H,New,25392,R.I,Unflagged,5/26/2019 12:37:41 PM,00:00:00,200,00:00:00
H,New,25393,R.I,Unflagged,5/26/2019 12:37:42 PM,00:00:00,200,00:00:00
H,New,25394,R.I,Unflagged,5/26/2019 12:37:43 PM,00:00:00,200,00:00:00
H,New,25395,R.I,Unflagged,5/26/2019 12:37:44 PM,00:00:00,200,00:00:00
H,New,25396,R.I,Unflagged,5/26/2019 12:37:45 PM,00:00:00,200,00:00:00
H,New,25397,R.I,Unflagged,5/26/2019 12:37:46 PM,00:00:00,200,00:00:00
H,New,25398,R.I,Unflagged,5/26/2019 12:37:47 PM,00:00:00,200,00:00:00
H,New,25399,R.I,Unflagged,5/26/2019 12:37:48 PM,00:00:00,200,00:00:00
H,New,25400,R.I,Unflagged,5/26/2019 12:37:49 PM,00:00:00,200,00:00:00
H,New,25401,R.I,Unflagged,5/26/2019 12:37:50 PM,00:00:00,200,00:00:00
H,New,25402,R.I,Unflagged,5/26/2019 12:37:51 PM,00:00:00,200,00:00:00
H,New,25403,R.I,Unflagged,5/26/2019 12:37:52 PM,00:00:00,200,00:00:00
H,New,25404,R.I,Unflagged,5/26/2019 12:37:53 PM,00:00:00,200,00:00:00
H,New,25405,R.I,Unflagged,5/26/2019 12:37:54 PM,00:00:00,200,00:00:00
H,New,25406,R.I,Unflagged,5/26/2019 12:37:55 PM,00:00:00,200,00:00:00
H,New,25407,R.I,Unflagged,5/26/2019 12:37:56 PM,00:00:00,200,00:00:00
H,New,25408,R.I,Unflagged,5/26/2019 12:37:57 PM,00:00:00,200,00:00:00
H,New,25409,R.I,Unflagged,5/26/2019 12:37:58 PM,00:00:00,200,00:00:00
H,New,25410,R.I,Unflagged,5/26/2019 12:37:59 PM,00:00:00,200,00:00:00
H,New,25411,R.I,Unflagged,5/26/2019 12:38:00 PM,00:00:00,200,00:00:00
H,New,25412,R.I,Unflagged,5/26/2019 12:38:01 PM,00:00:00,200,00:00:00
H,New,25413,R.I,Unflagged,5/26/2019 12:38:02 PM,00:00:00,200,00:00:00
H,New,25414,R.I,Unflagged,5/26/2019 12:38:03 PM,00:00:00,200,00:00:00
H,New,25415,R.I,Unflagged,5/26/2019 12:38:04 PM,00:00:00,200,00:00:00
H,New,25416,R.I,Unflagged,5/26/2019 12:38:05 PM,00:00:00,200,00:00:00
H,New,25417,R.I,Unflagged,5/26/2019 12:38:06 PM,00:00:00,200,00:00:00
H,New,25418,R.I,Unflagged,5/26/2019 12:38:07 PM,00:00:00,200,00:00:00
H,New,25419,R.I,Unflagged,5/26/2019 12:38:08 PM,00:00:00,200,00:00:00
H,New,25420,R.I,Unflagged,5/26/2019 12:38:09 PM,00:00:00,200,00:00:00
H,New,25421,R.I,Unflagged,5/26/2019 12:38:10 PM,00:00:00,200,00:00:00
H,New,25422,R.I,Unflagged,5/26/2019 12:38:11 PM,00:00:00,200,00:00:00
H,New,25423,R.I,Unflagged,5/26/2019 12:38:12 PM,00:00:00,200,00:00:00
H,New,25424,R.I,Unflagged,5/26/2019 12:38:13 PM,00:00:00,200,00:00:00
H,New,25425,R.I,Unflagged,5/26/2019 12:38:14 PM,00:00:00,200,00:00:00
H,New,25426,R.I,Unflagged,5/26/2019 12:38:15 PM,00:00:00,200,00:00:00
H,New,25427,R.I,Unflagged,5/26/2019 12:38:16 PM,00:00:00,200,00:00:00
H,New,25428,R.I,Unflagged,5/26/2019 12:38:17 PM,00:00:00,200,00:00:00
H,New,25429,R.I,Unflagged,5/26/2019 12:38:18 PM,00:00:00,200,00:00:00
H,New,25430,R.I,Unflagged,5/26/2019 12:38:19 PM,00:00:00,200,00:00:00
H,New,25431,R.I,Unflagged,5/26/2019 12:38:20 PM,00:00:00,200,00:00:00
H,New,25432,R.I,Unflagged,5/26/2019 12:38:21 PM,00:00:00,200,00:00:00
H,New,25433,R.I,Unflagged,5/26/2019 12:38:22 PM,00:00:00,200,00:00:00
H,New,25434,R.I,Unflagged,5/26/2019 12:38:23 PM,00:00:00,200,00:00:00
H,New,25435,R.I,Unflagged,5/26/2019 12:38:24 PM,00:00:00,200,00:00:00
H,New,25436,R.I,Unflagged,5/26/2019 12:38:25 PM,00:00:00,200,00:00:00
H,New,25437,R.I,Unflagged,5/26/2019 12:38:26 PM,00:00:00,200,00:00:00
H,New,25438,R.I,Unflagged,5/26/2019 12:38:27 PM,00:00:00,200,00:00:00
H,New,25439,R.I,Unflagged,5/26/2019 12:38:28 PM,00:00:00,200,00:00:00
H,New,25440,R.I,Unflagged,5/26/2019 12:38:29 PM,00:00:00,200,00:00:00
H,New,25441,R.I,Unflagged,5/26/2019 12:38:30 PM,00:00:00,200,00:00:00
H,New,25442,R.I,Unflagged,5/26/2019 12:38:31 PM,00:00:00,200,00:00:00
H,New,25443,R.I,Unflagged,5/26/2019 12:38:32 PM,00:00:00,200,00:00:00
H,New,25444,R.I,Unflagged,5/26/2019 12:38:33 PM,00:00:00,200,00:00:00
H,New,25445,R.I,Unflagged,5/26/2019 12:38:34 PM,00:00:00,200,00:00:00
H,New,25446,R.I,Unflagged,5/26/2019 12:38:35 PM,00:00:00,200,00:00:00
H,New,25447,R.I,Unflagged,5/26/2019 12:38:36 PM,00:00:00,200,00:00:00
H,New,25448,R.I,Unflagged,5/26/2019 12:38:37 PM,00:00:00,200,00:00:00
H,New,25449,R.I,Unflagged,5/26/2019 12:38:38 PM,00:00:00,200,00:00:00
H,New,25450,R.I,Unflagged,5/26/2019 12:38:39 PM,00:00:00,200,00:00:00
H,New,25451,R.I,Unflagged,5/26/2019 12:38:40 PM,00:00:00,200,00:00:00
H,New,25452,R.I,Unflagged,5/26/2019 12:38:41 PM,00:00:00,200,00:00:00
H,New,25453,R.I,Unflagged,5/26/2019 12:38:42 PM,00:00:00,200,00:00:00
H,New,25454,R.I,Unflagged,5/26/2019 12:38:43 PM,00:00:00,200,00:00:00
H,New,25455,R.I,Unflagged,5/26/2019 12:38:44 PM,00:00:00,200,00:00:00
H,New,25456,R.I,Unflagged,5/26/2019 12:38:45 PM,00:00:00,200,00:00:00
H,New,25457,R.I,Unflagged,5/26/2019 12:38:46 PM,00:00:00,200,00:00:00
H,New,25458,R.I,Unflagged,5/26/2019 12:38:47 PM,00:00:00,200,00:00:00
H,New,25459,R.I,Unflagged,5/26/2019 12:38:48 PM,00:00:00,200,00:00:00
H,New,25460,R.I,Unflagged,5/26/2019 12:38:49 PM,00:00:00,200,00:00:00
H,New,25461,R.I,Unflagged,5/26/2019 12:38:50 PM,00:00:00,200,00:00:00
H,New,25462,R.I,Unflagged,5/26/2019 12:38:51 PM,00:00:00,200,00:00:00
H,New,25463,R.I,Unflagged,5/26/2019 12:38:52 PM,00:00:00,200,00:00:00
H,New,25464,R.I,Unflagged,5/26/2019 12:38:53 PM,00:00:00,200,00:00:00
H,New,25465,R.I,Unflagged,5/26/2019 12:38:54 PM,00:00:00,200,00:00:00
H,New,25466,R.I,Unflagged,5/26/2019 12:38:55 PM,00:00:00,200,00:00:00
H,New,25467,R.I,Unflagged,5/26/2019 12:38:56 PM,00:00:00,200,00:00:00
H,New,25468,R.I,Unflagged,5/26/2019 12:38:57 PM,00:00:00,200,00:00:00
H,New,25469,R.I,Unflagged,5/26/2019 12:38:58 PM,00:00:00,200,00:00:00
H,New,25470,R.I,Unflagged,5/26/2019 12:38:59 PM,00:00:00,200,00:00:00
H,New,25471,R.I,Unflagged,5/26/2019 12:39:00 PM,00:00:00,200,00:00:00
H,New,25472,R.I,Unflagged,5/26/2019 12:39:01 PM,00:00:00,200,00:00:00
H,New,25473,R.I,Unflagged,5/26/2019 12:39:02 PM,00:00:00,200,00:00:00
H,New,25474,R.I,Unflagged,5/26/2019 12:39:03 PM,00:00:00,200,00:00:00
H,New,25475,R.I,Unflagged,5/26/2019 12:39:04 PM,00:00:00,200,00:00:00
H,New,25476,R.I,Unflagged,5/26/2019 12:39:05 PM,00:00:00,200,00:00:00
H,New,25477,R.I,Unflagged,5/26/2019 12:39:06 PM,00:00:00,200,00:00:00
H,New,25478,R.I,Unflagged,5/26/2019 12:39:07 PM,00:00:00,200,00:00:00
H,New,25479,R.I,Unflagged,5/26/2019 12:39:08 PM,00:00:00,200,00:00:00
H,New,25480,R.I,Unflagged,5/26/2019 12:39:09 PM,00:00:00,200,00:00:00
H,New,25481,R.I,Unflagged,5/26/2019 12:39:10 PM,00:00:00,200,00:00:00
H,New,25482,R.I,Unflagged,5/26/2019 12:39:11 PM,00:00:00,200,00:00:00
H,New,25483,R.I,Unflagged,5/26/2019 12:39:12 PM,00:00:00,200,00:00:00
H,New,25484,R.I,Unflagged,5/26/2019 12:39:13 PM,00:00:00,200,00:00:00
H,New,25485,R.I,Unflagged,5/26/2019 12:39:14 PM,00:00:00,200,00:00:00
H,New,25486,R.I,Unflagged,5/26/2019 12:39:15 PM,00:00:00,200,00:00:00
H,New,25487,R.I,Unflagged,5/26/2019 12:39:16 PM,00:00:00,200,00:00:00
H,New,25488,R.I,Unflagged,5/26/2019 12:39:17 PM,00:00:00,200,00:00:00
H,New,25489,R.I,Unflagged,5/26/2019 12:39:18 PM,00:00:00,200,00:00:00
H,New,25490,R.I,Unflagged,5/26/2019 12:39:19 PM,00:00:00,200,00:00:00
H,New,25491,R.I,Unflagged,5/26/2019 12:39:20 PM,00:00:00,200,00:00:00
H,New,25492,R.I,Unflagged,5/26/2019 12:39:21 PM,00:00:00,200,00:00:00
H,New,25493,R.I,Unflagged,5/26/2019 12:39:22 PM,00:00:00,200,00:00:00
H,New,25494,R.I,Unflagged,5/26/2019 12:39:23 PM,00:00:00,200,00:00:00
H,New,25495,R.I,Unflagged,5/26/2019 12:39:24 PM,00:00:00,200,00:00:00
H,New,25496,R.I,Unflagged,5/26/2019 12:39:25 PM,00:00:00,200,00:00:00
H,New,25497,R.I,Unflagged,5/26/2019 12:39:26 PM,00:00:00,200,00:00:00
H,New,25498,R.I,Unflagged,5/26/2019 12:39:27 PM,00:00:00,200,00:00:00
H,New,25499,R.I,Unflagged,5/26/2019 12:39:28 PM,00:00:00,200,00:00:00
H,New,25500,R.I,Unflagged,5/26/2019 12:39:29 PM,00:00:00,200,00:00:00
H,New,25501,R.I,Unflagged,5/26/2019 12:39:30 PM,00:00:00,200,00:00:00
H,New,25502,R.I,Unflagged,5/26/2019 12:39:31 PM,00:00:00,200,00:00:00
H,New,25503,R.I,Unflagged,5/26/2019 12:39:32 PM,00:00:00,200,00:00:00
H,New,25504,R.I,Unflagged,5/26/2019 12:39:33 PM,00:00:00,200,00:00:00
H,New,25505,R.I,Unflagged,5/26/2019 12:39:34 PM,00:00:00,200,00:00:00
H,New,25506,R.I,Unflagged,5/26/2019 12:39:35 PM,00:00:00,200,00:00:00
H,New,25507,R.I,Unflagged,5/26/2019 12:39:36 PM,00:00:00,200,00:00:00
H,New,25508,R.I,Unflagged,5/26/2019 12:39:37 PM,00:00:00,200,00:00:00
H,New,25509,R.I,Unflagged,5/26/2019 12:39:38 PM,00:00:00,200,00:00:00
H,New,25510,R.I,Unflagged,5/26/2019 12:39:39 PM,00:00:00,200,00:00:00
H,New,25511,R.I,Unflagged,5/26/2019 12:39:40 PM,00:00:00,200,00:00:00
H,New,25512,R.I,Unflagged,5/26/2019 12:39:41 PM,00:00:00,200,00:00:00
H,New,25513,R.I,Unflagged,5/26/2019 12:39:42 PM,00:00:00,200,00:00:00
H,New,25514,R.I,Unflagged,5/26/2019 12:39:43 PM,00:00:00,200,00:00:00
H,New,25515,R.I,Unflagged,5/26/2019 12:39:44 PM,00:00:00,200,00:00:00
